AA.DAfN,AW,DOI,F.FN
";; ;; ","towards;; interoperable;; preservation;; repositories;; tipr;; project;; funded;; institute;; museum;; library;; services;; create;; test;; repository;; exchange;; package;; rxp;; make;; transfer;; complex;; digital;; objects;; dissimilar;; reasons;; redundancy;; succession;; planning;; software;; migration;; must;; able;; copies;; archival;; information;; packages;; every;; different;; application;; describes;; structures;; differently;; system;; produces;; dissemination;; rarely;; understandable;; usable;; submission;; answer;; mismatch;; solutions;; transferring;; focus;; transfers;; same;; type;; dspace;; processes;; rely;; central;; translation;; rather;; build;; translators;; types;; defined;; standards;; metadata;; files;; act;; intermediary;; lingua;; franca;; read;; write","10.2218/ijdc.v5i1.142","world wide web;; usable;; succession planning;; software modernization;; redundancy;; metadata;; lingua franca;; library services;; interoperability;; data mining;; computer science"
";; ;; ;; ","paper;; describes;; pennsylvania;; state;; penn;; university;; libraries;; central;; information;; technology;; organization;; services;; putting;; practice;; key;; tenets;; digital;; curation;; newly;; established;; content;; stewardship;; program;; joint;; strategic;; initiative;; implement;; first;; provide;; account;; planning;; preparation;; prototyping;; informed;; initial;; year;; second;; hiring;; collections;; curator;; library;; architect;; advancing;; includes;; work;; community;; building;; finally;; address;; organizational;; context;; respect;; challenges;; starting;; sustaining","10.2218/ijdc.v6i2.196","world wide web;; strategic initiative;; organizational context;; knowledge management;; information technology;; digital library;; digital curation;; digital collections;; computer science;; community building"
";; ;; ","interactive;; fiction;; video;; games;; part;; cultural;; heritage;; original;; systems;; cease;; work;; hardware;; media;; failures;; methods;; preserve;; obsolete;; future;; generations;; developed;; public;; interest;; early;; high;; exhibitions;; regular;; magazines;; topic;; newspaper;; articles;; moreover;; classic;; rereleased;; gaming;; rapid;; development;; computer;; way;; look;; played;; changes;; constantly;; trying;; console;; one;; faces;; problems;; classified;; documentation;; legal;; aspects;; extracting;; contents;; cartridges;; special;; furthermore;; controllers;; digital;; items;; extend;; experience;; difficult;; feel;; paper;; discusses;; strategies;; preservation;; short;; overview;; game;; follows;; introduction;; common;; preserving;; art;; different;; specific;; focus;; emulation;; finally;; case;; shown;; uses;; planets;; planning;; approach;; evaluating;; documented;; decision;; process;; experiments;; carried;; compare;; emulators;; approaches;; first;; single;; system;; same;; era;; eras;; comparison;; discussion;; show;; works;; principle;; exist;; general;; alternative;; done;; tackle;; 1","10.2218/ijdc.v5i1.144","video game graphics;; video game development;; turns rounds and time keeping systems in games;; multimedia;; look and feel;; interactive art;; game mechanics;; game developer;; digital preservation;; computer science"
";; ;; ;; ;; ","quality;; management;; essential;; part;; creating;; trustworthy;; digital;; archive;; german;; network;; expertise;; long;; term;; preservation;; nestor;; cooperation;; institute;; standards;; din;; undertaken;; small;; analyse;; systematically;; relevance;; usage;; filter;; specific;; standardisation;; archives;; paper;; summarises;; gives;; overview;; differences;; understanding;; task;; different;; organisations;; carry;; appropriate;; measures;; documentation;; transparency;; adequacy;; measureability;; order;; trustworthiness","10.2218/ijdc.v5i1.143","transparency;; quality management;; knowledge management;; german;; documentation;; digital preservation;; digital asset management;; digital archives;; data mining;; computer science;; certification"
";; ;; ;; ","software;; preservation;; detailed;; consideration;; research;; topic;; practical;; application;; paper;; conceptual;; framework;; capture;; organise;; main;; notions;; coherent;; comprehensive;; approach;; three;; aspects;; firstly;; discussion;; means;; preserve;; via;; performance;; model;; considers;; artefact;; rebuilt;; preserved;; components;; seen;; representative;; original;; product;; secondly;; development;; artefacts;; describing;; basic;; loosely;; frbr;; representing;; digital;; history;; library;; context;; finally;; definition;; categorisation;; properties;; ensure;; adequately;; broken;; down;; number;; categories;; concepts;; defined;; oais;; standard;; discuss;; experience;; recording;; badc;; products;; arose;; series;; case;; studies;; conducted;; evaluate;; briefly;; describe;; speqs;; toolkit;; tool;; 1","10.2218/ijdc.v5i1.145","software walkthrough;; verification and validation;; software requirements;; software framework;; software development;; software design description;; software construction;; software analytics;; data mining;; computer science"
";; ;; ;; ;; ;; ","chronopolis;; digital;; preservation;; initiative;; one;; library;; congress;; latest;; efforts;; collect;; preserve;; risk;; information;; completed;; first;; year;; service;; multi;; member;; partnership;; meet;; archival;; needs;; wide;; range;; domains;; data;; grid;; framework;; developed;; san;; diego;; supercomputer;; center;; sdsc;; uc;; libraries;; ucsdl;; partners;; national;; atmospheric;; research;; ncar;; colorado;; university;; maryland;; institute;; advanced;; computer;; studies;; umiacs;; addresses;; critical;; problem;; providing;; comprehensive;; model;; cyberinfrastructure;; collection;; management;; preserved;; intellectual;; capital;; easily;; accessible;; education;; material;; knowledge;; incorporated;; smoothly;; over;; long;; term;; integrating;; persistent;; archive;; technologies;; created;; trusted;; environments;; span;; academic;; institutions;; projects;; goal;; key;; project;; provide;; cross;; domain;; sharing;; existing;; high;; speed;; educational;; networks;; mass;; scale;; storage;; infrastructure;; investments;; leveraging;; capabilities;; emphasizes;; heterogeneous;; highly;; redundant;; systems;; paper;; explore;; major;; themes;; philosophy;; theory;; behind;; nationally;; federated;; b;; core;; tools;; c;; metadata;; schema;; elements;; d;; lessons;; learned;; next;; steps;; plan;; strengthen;; broaden;; network;; enhanced;; services;; customers","10.2218/ijdc.v5i1.147","world wide web;; supercomputer;; library of congress;; intellectual capital;; general partnership;; digital preservation;; digital library;; data mining;; data grid;; cyberinfrastructure;; computer science"
";; ;; ;; ;; ;; ;; ","paper;; core;; scientific;; metadata;; model;; csmd;; representation;; developed;; science;; technology;; facilities;; council;; stfc;; represent;; data;; generated;; allow;; management;; access;; resources;; uniform;; way;; believe;; wider;; application;; especially;; areas;; structural;; chemistry;; materials;; earth;; sciences;; give;; motivations;; behind;; development;; overview;; major;; elements;; centred;; notion;; formed;; collection;; specific;; investigations;; details;; description;; investigation;; experiment;; sample;; generating;; holdings;; mapped;; appropriate;; parameters;; go;; discuss;; instantiation;; production;; quality;; infrastructure;; information;; catalogue;; icat;; large;; scale;; photon;; neutron;; sources;; finally;; relationship;; initiatives;; directions;; future;; developments","10.2218/ijdc.v5i1.146","scientific study;; metadata modeling;; metadata;; digital curation;; data science;; data resources;; data modeling;; data mining;; data management;; data element;; computer science"
"","years;; discussions;; digital;; preservation;; routinely;; featured;; comments;; bit;; solved;; problem;; real;; issues;; indeed;; current;; storage;; technologies;; just;; astoundingly;; cheap;; capacious;; astonishingly;; reliable;; unfortunately;; attributes;; drive;; kind;; parkinson;; law;; demands;; continually;; push;; beyond;; capabilities;; systems;; implementable;; affordable;; price;; paper;; four;; parts;; claims;; reviewing;; typical;; claim;; system;; reliability;; showing;; useful;; information;; purposes;; theory;; proposing;; half;; life;; initial;; if;; inadequate;; measure;; performance;; expressing;; requirements;; terms;; placed;; so;; onerous;; experiments;; prove;; solution;; exists;; feasible;; practice;; research;; actual;; preserve;; bits;; fail;; meet;; orders;; magnitude;; policy;; suggesting;; ways;; dealing;; unfortunate;; situation;; 1","10.2218/ijdc.v5i1.148","theoretical computer science;; digital storage;; digital preservation;; data mining;; computer security;; computer science;; computer data storage"
"","metadata;; extraction;; critical;; aspect;; ingestion;; collections;; digital;; archives;; libraries;; automatically;; recognizing;; document;; types;; extracting;; records;; developed;; annotating;; semantic;; categories;; person;; names;; job;; titles;; dates;; postal;; addresses;; may;; occur;; record;; extends;; annotations;; identify;; intellectual;; elements;; form;; parsing;; context;; free;; grammars;; define;; documentary;; forms;; interpreting;; chronological;; date;; author;; addressee;; topic;; fourteen;; occurring;; presidential;; experiment;; type;; recognizer;; successfully;; recognized;; extracted;; two;; thirds;; series;; containing;; twenty;; one;; 1","10.2218/ijdc.v5i1.149","synonym ring;; rule based machine translation;; parsing;; of the form;; metadata repository;; metadata;; information retrieval;; grammar;; document type definition;; data mining;; computer science"
";; ","emulation;; frequently;; failsafe;; preservation;; strategy;; born;; digital;; documents;; depend;; contemporaneous;; software;; access;; rothenberg;; 2000;; yet;; little;; written;; contextual;; knowledge;; successfully;; approach;; advocate;; preserve;; necessary;; information;; scripts;; designed;; control;; legacy;; environment;; created;; workflow;; describe;; minimize;; dependence;; offering;; automated;; configuration;; execution;; emulated;; environments;; even;; simple;; reduce;; impediments;; casual;; objects;; preserved;; tools;; automate;; remote;; local;; help;; eliminate;; both;; physical;; reference;; workstations;; institutions;; provide;; users;; accessing;; materials;; over;; web;; simplified;; easy;; implementation;; applied;; examples;; existing;; collection;; 4;; 000;; virtual;; cd;; rom;; images;; containing;; thousands;; custom;; binary;; executables;; 1","10.2218/ijdc.v5i1.150","workstation;; workflow;; software;; scripting language;; executable;; emulation;; data mining;; contextual information;; computer science"
";; ;; University of California","order;; better;; meet;; needs;; diverse;; university;; california;; uc;; constituencies;; digital;; library;; curation;; center;; re;; envisioning;; approach;; infrastructure;; devolving;; function;; set;; granular;; independent;; interoperable;; micro;; services;; small;; self;; contained;; more;; easily;; developed;; deployed;; maintained;; enhanced;; same;; time;; complex;; emerge;; strategic;; combination;; atomistic;; emergent;; emphasizes;; persistence;; content;; rather;; systems;; managemed;; paradigmatic;; archival;; culture;; unduly;; coupled;; technological;; context;; environment;; comprehensive;; scope;; yet;; flexible;; regard;; local;; policies;; practices;; sustainable;; despite;; inevitability;; disruptive;; change;; technology;; user;; expectation","10.2218/ijdc.v5i1.151","world wide web;; micro services;; knowledge management;; interoperability;; digital library;; digital curation;; data mining;; data curation;; computer science"
";; ;; ","funding;; bodies;; increasingly;; require;; researchers;; produce;; data;; management;; plans;; dmps;; digital;; curation;; centre;; dcc;; created;; dmp;; online;; web;; tool;; draws;; upon;; funders;; requirements;; enable;; create;; export;; customisable;; both;; grant;; application;; stage;; project;; lifetime","10.2218/ijdc.v5i1.152","world wide web;; web application;; digital curation;; data science;; data mining;; data management;; data curation;; computer science"
";; ;; ;; ;; ;; ","planets;; project;; developing;; service;; oriented;; environment;; definition;; evaluation;; preservation;; strategies;; human;; centric;; data;; focuses;; question;; logically;; preserving;; digital;; materials;; opposed;; physical;; content;; bit;; streams;; includes;; development;; tools;; automated;; characterisation;; migration;; comparison;; different;; types;; objects;; emulation;; original;; runtime;; order;; ensure;; long;; time;; access;; interpretability;; integrated;; number;; end;; user;; applications;; allow;; curators;; execute;; scientifically;; evaluate;; experiments;; composable;; services;; paper;; focus;; middleware;; programming;; model;; show;; utilised;; create;; complex;; workflows","10.2218/ijdc.v5i1.154","workflow;; programming paradigm;; middleware;; interpretability;; emulation;; data mining;; computer science"
";; ;; ;; ;; ;; ","move;; digital;; accompanied;; huge;; rise;; volumes;; born;; content;; data;; curation;; lifecycle;; redrawn;; processes;; selection;; evaluation;; preservation;; driven;; automation;; manual;; scale;; traditional;; signifiers;; criteria;; older;; formats;; print;; publication;; changing;; paper;; examine;; conceptual;; practical;; level;; intelligence;; built;; software;; tools;; services;; web;; across;; network;; cloud;; create;; smart;; storage;; long;; term;; continuous;; monitoring;; management;; early;; examples;; presented;; focussing;; format;; risk;; assessment","10.2218/ijdc.v5i1.153","world wide web;; storage management;; software;; risk assessment;; digital preservation;; data monitoring;; data mining;; computer science;; cloud computing;; automation"
";; ","esa;; esrin;; european;; space;; agency;; centre;; earth;; observation;; eo;; largest;; data;; provider;; operates;; reference;; payload;; exploitation;; missions;; provide;; global;; coverage;; across;; both;; time;; generating;; routine;; continuous;; basis;; huge;; amounts;; variety;; sensors;; acquired;; processed;; elaborated;; appraised;; archived;; dedicated;; systems;; long;; term;; preservation;; ability;; discover;; access;; process;; fundamental;; issue;; major;; challenge;; programmatic;; technological;; operational;; levels;; moreover;; essential;; scientists;; needing;; broad;; series;; covering;; periods;; sources;; types;; investigations;; ones;; international;; importance;; change;; monitoring;; environment;; security;; gmes;; program;; primary;; guarantee;; easy;; accessibility;; historical;; ensure;; users;; able;; understand;; fact;; interpretation;; even;; more;; complicated;; may;; right;; knowledge;; interpret;; correctly;; satisfy;; requirements;; addition;; internal;; initiatives;; participating;; several;; eu;; funded;; projects;; caspar;; cultural;; artistic;; scientific;; retrieval;; building;; framework;; support;; end;; lifecycle;; digital;; information;; oais;; model;; strong;; focus;; project;; plays;; role;; user;; infrastructure;; one;; testbeds;; putting;; effect;; scenarios;; aim;; validating;; solutions;; science;; domain;; domains;; heritage;; contemporary;; performing;; arts;; together;; severe;; test;; tools;; techniques;; context;; current;; overall;; strategies;; carried;; collaboration;; owners;; providers;; entities;; institutions;; objective;; guaranteeing;; paper;; participation;; contribution;; describing;; detail;; implementation;; testbed","10.2218/ijdc.v4i3.127","testbed;; space exploration;; sociology of scientific knowledge;; reference model;; payload;; earth observation;; data provider;; data mining;; cultural heritage;; computer science"
";; ","highly;; competitive;; engineering;; industry;; product;; innovations;; created;; help;; lifecycle;; management;; plm;; tool;; chain;; order;; support;; fast;; paced;; development;; major;; company;; goal;; reuse;; designs;; descriptions;; complexity;; design;; consists;; geometry;; data;; valuable;; knowledge;; phases;; preserve;; intellectual;; capital;; leads;; companies;; introduce;; archiving;; machine;; readable;; formal;; representation;; archived;; danger;; becoming;; unusable;; likely;; semantics;; evolve;; over;; long;; time;; periods;; example;; 50;; operational;; years;; products;; evolution;; technology;; changes;; crucial;; issues;; information;; ensured;; if;; rationale;; additional;; interpretable;; future;; software;; technologies;; fully;; must;; migrated;; interoperable;; systems;; methods;; paper;; identifies;; problems;; requirements;; challenges;; solutions;; arise;; tackling;; term;; preservation;; 1","10.2218/ijdc.v4i3.114","product management;; product engineering;; product design specification;; product design;; knowledge value chain;; knowledge management;; knowledge engineering;; domain knowledge;; design review;; data mining;; computer science"
"School of Informatics;; ;; ","paper;; authors;; 5th;; international;; digital;; curation;; conference;; december;; 2009;; received;; november;; published","10.2218/ijdc.v4i3.126","world wide web;; digital curation;; data mining;; computer science"
"","drawing;; final;; series;; case;; studies;; life;; sciences;; university;; edinburgh;; paper;; explores;; attitudes;; perceptions;; researchers;; towards;; data;; sharing;; contrasts;; policies;; major;; research;; funders;; notwithstanding;; economic;; technical;; cultural;; inhibitors;; general;; ethos;; one;; support;; principle;; position;; subject;; complex;; range;; qualifications;; least;; crucial;; collaboration;; kind;; generic;; vision;; currently;; promoted;; national;; agencies;; judged;; neither;; productive;; nor;; effective;; close;; engagement;; practitioners;; identification;; bottom;; strategies;; preserve;; exercise;; informed;; choice;; fundamental;; persistent;; element;; scientific;; produce;; change;; scale","10.2218/ijdc.v4i3.115","scientific method;; perception;; informed choice;; ethos;; data sharing;; data mining;; computer science"
";; ","normal;; 0;; developmental;; gene;; expression;; map;; dgemap;; eu;; funded;; design;; accelerate;; integrated;; european;; approach;; early;; human;; development;; part;; address;; challenges;; issues;; raised;; long;; term;; curation;; resource;; project;; primarily;; one;; data;; creators;; learning;; looking;; models;; tools;; already;; digital;; field;; order;; inform;; thinking;; proceed;; curating;; led;; us;; uncover;; wide;; range;; resources;; curators;; alike;; discuss;; future;; case;; believe;; experience;; instructive;; projects;; management","10.2218/ijdc.v4i3.120","world wide web;; lifecycle model;; digital curation;; database;; data mining;; data curation;; computer science"
