AA.DAfN,AW,DOI,F.FN
"University of Alberta","excursus;; pre;; history;; modern;; commonplace;; monkeys;; typewriters;; typing;; text;; shakespeare;; leads;; fundamental;; question;; literary;; computing;; two;; versions;; textual;; work;; same;; software;; process;; align;; texts;; preliminary;; shown;; suggestions;; offered;; value;; able;; see;; synoptically;; nominally;; may;; vary;; little;; lot;; verbal;; details;; dynamic;; editorial;; environment;; mocked;; wherein;; readers;; engage;; difference;; toolkit;; transform;; one;; direction;; another;; examples;; drawn;; robinson;; crusoe;; dickens;; prelude;; hardy;; boys","10.16995/dscn.256","software;; linguistics;; computer science"
"University of New Brunswick","2002;; margaret;; conrad;; university;; brunswick;; canada;; research;; chair;; atlantic;; studies;; crc;; cooperation;; unb;; electronic;; text;; centre;; began;; development;; portal;; website;; designed;; provide;; scholars;; one;; stop;; shopping;; resources;; pertaining;; region;; included;; searchable;; database;; works;; published;; print;; repository;; wide;; selection;; annotated;; links;; addition;; features;; ambitious;; internal;; program;; online;; publishing;; led;; virtual;; archives;; acva;; funded;; part;; canadian;; foundation;; innovations;; digital;; archive;; historical;; documents;; currently;; hosts;; selections;; two;; archival;; collections;; papers;; prominent;; loyalist;; edward;; winslow;; mcqueen;; family;; 1;; paper;; explore;; following;; project;; idea;; stage;; imaging;; resource;; stages;; finished;; product","10.16995/dscn.158","resource development;; library science;; humanities;; electronic publishing;; art"
"National Research Council","one;; key;; challenges;; currently;; facing;; humanities;; computing;; scholars;; generation;; conventions;; particularly;; forms;; narration;; representation;; support;; student;; development;; critical;; thinking;; skills;; drawing;; inspiration;; writings;; communication;; theorist;; harold;; innis;; argues;; supporting;; information;; visualization;; production;; visual;; analogues;; ideas;; patterns;; represented;; text;; number;; help;; students;; apprehend;; interrogate;; concepts;; experience;; 3d;; virtual;; buildings;; project;; suggests;; program;; devoted;; computer;; modelling;; way;; might;; realized;; tutorials;; learn;; reconstruct;; models;; historic;; canadian;; settlements;; translate;; data;; numeric;; model;; importantly;; show;; historical;; inherently;; imperfect;; best;; partial;; reconstructions;; past;; process;; translation;; distinguish;; objects;; purport;; represent","10.16995/dscn.162","visualization;; visual arts;; virtual reality;; oral tradition;; narrative;; information visualization;; imperfect;; humanities;; human settlement;; constructivism;; computer science"
"Carleton University","commonly;; thought;; courses;; requiring;; discussion;; must;; taught;; classrooms;; paper;; describes;; design;; scholastic;; course;; entirely;; world;; wide;; web;; core;; customized;; online;; forums;; implemented;; two;; carleton;; university;; philosophy;; computer;; ethics;; information;; open;; qualified;; students;; across;; north;; america;; evaluations;; indicate;; met;; exceeded;; learning;; goals;; corresponding;; classroom;; success;; model;; implies;; hitherto;; assumed;; require;; distance;; education","10.16995/dscn.163","online discussion;; medicine;; mathematics education;; information ethics;; distance education;; discussion board;; computer ethics"
"Acadia University","paper;; provide;; background;; history;; books;; moving;; parts;; examples;; show;; even;; first;; century;; printing;; moveable;; type;; pictures;; perceived;; next;; describe;; editorial;; principles;; am;; guide;; creation;; incunabular;; electronic;; edition;; one;; richard;; eden;; arte;; navigation;; concludes;; invitation;; follow;; link;; caveat;; work;; progress;; resume;; dans;; cet;; article;; je;; donnerai;; d;; abord;; apercu;; l;; histoire;; livres;; pieces;; mobiles;; puis;; me;; servirai;; certains;; ces;; pour;; montrer;; que;; meme;; le;; premier;; siecle;; imprimerie;; caractere;; mobile;; appreciait;; utilite;; images;; animees;; vais;; ensuite;; decrire;; principes;; editoriaux;; qui;; informent;; electronique;; basee;; sur;; incunables;; mentionnes;; ici;; celle;; art;; conclus;; avec;; suivre;; lien;; cette;; mise;; garde;; qu;; il;; agit;; toujours;; travail;; cours","10.16995/dscn.128","publishing;; performance art;; moving parts;; lien;; incunabula;; hypertext;; electronic edition;; art history;; art"
"Saint Mary's College of California","paper;; addresses;; question;; u201cdo;; theory;; order;; theorize;; computer;; games;; u201d;; answer;; expand;; two;; points;; first;; involves;; u201cwe;; second;; nature;; word;; my;; solution;; emphasis;; key;; compositional;; formal;; component;; game;; construction;; programming;; straightforward;; members;; academy;; critical;; community;; following;; simple;; definition;; argues;; both;; groups;; come;; theoretical;; models;; address;; own;; reasons;; once;; articulate;; positions;; find;; underlying;; primary;; purposes;; position;; point;; make;; distinction;; more;; broadly;; cultural;; needed;; change;; depending;; definitions;; apply;; departure;; responds;; quote;; espen;; arseth;; sounds;; rather;; pessimistic;; early;; attempts;; transferring;; existing;; media;; agree;; spirit;; believe;; properly;; instituted;; form;; critique;; his;; concerns;; providing;; modes;; participation","10.16995/dscn.164","theoretical models;; pessimism;; new media;; literary theory;; epistemology;; criticism;; computer science;; artificial intelligence"
"University of Toronto","lexicons;; early;; modern;; english;; leme;; progress;; database;; dictionaries;; england;; 1475;; 1700;; builds;; emedd;; now;; freely;; web;; larger;; scope;; reasons;; undertaking;; remain;; same;; language;; commentary;; written;; lexicographers;; usefully;; supplements;; oed;; examination;; selected;; word;; entries;; john;; florio;; first;; italian;; lexicon;; 1598;; shows;; editorial;; annotation;; works;; period;; glean;; sources;; comparing;; traditional;; glosses;; shakespeare;; cymbeline;; 15;; 34;; supply;; see;; unmodern;; his;; minutiae;; still;; misunderstood","10.16995/dscn.165","the renaissance;; minutiae;; linguistics;; lexicon;; lexicography;; florio;; early modern english;; art;; annotation"
"University of Manitoba;; University of Manitoba","tresor;; langue;; francaise;; tlf;; database;; designed;; texts;; chosen;; inclusion;; late;; 1950s;; paper;; evaluates;; choices;; committee;; light;; contemporary;; encyclopaedia;; french;; literature;; subsequent;; published;; research;; field;; mla;; modern;; language;; association;; online;; bibliography;; spearman;; rank;; correlation;; coefficient;; outlier;; mahalanobis;; distance;; evaluate;; similarities;; sets;; data;; conclusion;; mid;; twentieth;; century;; reasonable;; reflection;; scholarly;; interests;; both;; time;; constituted;; subsequently;; applicable;; evaluation;; full;; text;; databases","10.16995/dscn.169","tresor;; modern language association;; mahalanobis distance;; linguistics;; french literature;; french;; encyclopedia;; art"
"University of Alberta","article;; general;; description;; conception;; development;; satorbase;; online;; database;; tool;; contains;; 3000;; occurrences;; topoi;; recurring;; motifs;; french;; literature;; 1200;; 1800;; developed;; expressly;; societe;; d;; analyse;; topique;; romanesque;; sator;; international;; literary;; association;; purpose;; examine;; detail;; aspect;; futile;; kind;; constant;; evolution;; rather;; more;; broadly;; major;; characteristics;; brief;; typical;; procedures;; searching;; proposing;; interface;; likely;; change;; considerably;; over;; time;; core;; concepts;; doubt;; remain;; stable","10.16995/dscn.172","topos theory;; sator;; online database;; genealogy;; french literature;; engineering"
"University of Toronto","his;; seminal;; work;; l;; emile;; rousseau;; asked;; female;; reader;; educate;; her;; daughter;; so;; she;; become;; honnete;; femme;; homme;; playing;; words;; collocation;; refers;; social;; intellectual;; ideal;; reserved;; masculine;; gender;; whereas;; honnetete;; loyalty;; spouse;; vis;; husband;; different;; meaning;; adjective;; qualifies;; noun;; found;; collocations;; french;; instance;; grand;; great;; man;; grande;; tall;; woman;; lexical;; semantic;; dissymmetry;; topic;; essay;; make;; hypothesis;; differential;; explained;; systematic;; derogation;; case;; syntagms;; modifies;; certain;; extent;; computerized;; databases;; line;; texts;; provide;; needed;; data;; examine;; assumed;; phenomenon;; remark;; upon;; usage;; women;; writers;; tend;; more;; positive;; adjectives;; word;; navarre;; sevigne;; male;; referring;; negative","10.16995/dscn.174","psychology;; phenomenon;; noun;; loyalty;; linguistics;; great man theory;; discourse marker;; derogation;; daughter;; adjective"
"King's College London","personification;; ovid;; metamorphoses;; understood;; grammatically;; phenomena;; created;; discernible;; operations;; language;; typical;; problem;; application;; computational;; modelling;; techniques;; earlier;; systematic;; attempt;; encode;; personifications;; 24;; u201cmodelling;; u201d;; paper;; rather;; more;; phenomenological;; description;; model;; properly;; so;; called;; taken;; basis;; construction;; manipulable;; instances;; entity;; u201cfortuna;; fortune;; luck;; chance;; build;; relational;; database;; examples;; example;; causative;; factors;; specified;; wherever;; weighted;; globally;; signify;; degree;; influence;; linked;; spreadsheet;; software;; generate;; chart;; bar;; graph;; format;; formula;; computes;; total;; effect;; mathematical;; function;; provisionally;; introduced;; provide;; realistic;; limitations;; directions;; research","10.16995/dscn.167","software;; relational database;; natural language processing;; markup language;; luck;; function;; encode;; computer science;; chart;; causative;; artificial intelligence"
"Malaspina University College;; University of British Columbia","","10.16995/dscn.173","political science;; pedagogy;; library science;; digital humanities"
"University of Toronto","","10.16995/dscn.175","medicine;; library science"
"University of British Columbia","","10.16995/dscn.177","intellectual community;; data mapping;; associative property;; art history;; art"
"University of Ottawa","web;; site;; laboratoire;; francais;; ancien;; university;; ottawa;; intend;; offer;; free;; access;; query;; research;; tool;; both;; powerful;; chretien;; troyes;; masterpiece;; chevalier;; au;; lion;; famous;; writer;; medieval;; french;; romances;; preparing;; presentation;; manuscripts;; interpretation;; constitute;; indispensable;; collection;; documents;; future;; critical;; work;; editions;; general;; aim;; show;; educated;; public;; text;; itself;; accompanied;; series;; indices;; language;; complete;; lexicon;; manuscript;; copy;; reader;; able;; see;; images;; folios;; decipher;; means;; first;; archeological;; transcription;; understand;; second;; emended;; allow;; easy;; automatic;; look;; types;; phonetic;; morphological;; syntactic;; lexical;; semantic;; literary;; cultural;; etc;; morphosyntactic;; give;; systematic;; framework;; determining;; meaning;; import;; textual;; forms;; expressions;; encountered;; reading;; provide;; precise;; definitions;; words","10.16995/dscn.176","syntax;; old french;; middle ages;; literature;; linguistics;; lexicon;; french;; critical work;; art"
"Mount Royal University;; Mount Royal University;; Acadia University","following;; cluster;; papers;; author;; discusses;; her;; experience;; technology;; classroom;; three;; primarily;; concerned;; pedagogy;; u2013;; classes;; changed;; computers;; became;; integral;; part;; course;; raise;; issues;; change;; dynamics;; importantly;; changes;; structures;; authority;; exist;; traditional","10.16995/dscn.178","pedagogy;; mathematics education;; computer science"
"University of Oregon","","10.16995/dscn.181","rhetoric;; literature;; art;; aesthetics"
"University of Alberta;; University of British Columbia","1997;; conference;; several;; panels;; sharing;; title;; technolog;; ising;; humanities;; humanit;; em;; technologies;; enjoyed;; good;; number;; papers;; addressing;; aspects;; relationship;; necessarily;; terms;; individual;; rather;; referring;; moreso;; larger;; field;; inquiry;; itself;; contained;; implicitly;; explicitly;; drew;; attention;; ways;; themselves;; affected;; technology;; concurrent;; influence;; upon;; volume;; published;; jointly;; computing;; working;; text;; grown;; presented;; see;; table;; contents","10.16995/dscn.180","table of contents;; library science;; ising model;; humanities;; computer science"
"Trent University","living;; same;; historical;; frame;; vannevar;; bush;; memex;; u2013;; period;; marked;; rise;; contemporary;; technoculture;; joyce;; perspective;; cultural;; producer;; intuitively;; recognized;; emergence;; digital;; culture;; treatment;; anticipates;; cybernetic;; concepts;; code;; surprise;; deviation;; memory;; storage;; linearity;; transversality;; link;; even;; slight;; stretch;; hermeneutic;; imagination;; bit;; bite;; he;; likely;; earliest;; writer;; practice;; so;; comprehensively;; complexly;; exhaustively;; poetic;; strategies;; intertextuality;; perhaps;; more;; properly;; interdiscursivity","10.16995/dscn.179","technoculture;; surprise;; poetry;; memex;; literature;; intertextuality;; hypermedia;; digital culture;; art;; anticipation"
